datum,datum_iso,timestamp_hour,stunde,hour_label,weekday_num,weekday_name,month,month_name,is_weekend,geraet_id,standort,direction,latitude,longitude,speed_limit_kmh,kfz,pkw,lkw,lfw,krad,van_or_bigger,fahrrad,all_vehicles,v_kfz,v_pkw,v_lkw,v85,v85_minus_avg_speed,v85_above_limit,bike_share_all_pct,car_share_motorised_pct,motorbike_share_motorised_pct,van_or_bigger_share_motorised_pct
09.05.2025,2025-05-09,2025-05-09 08:00:00,8,08:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,439,382,23,26,8,49,261,700,25.2,25.8,21.3,32.8,7.6,True,37.3,87.0,1.8,11.2
09.05.2025,2025-05-09,2025-05-09 09:00:00,9,09:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,390,328,23,33,6,56,153,543,27.5,28.1,24.1,32.1,4.6,True,28.2,84.1,1.5,14.4
09.05.2025,2025-05-09,2025-05-09 10:00:00,10,10:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,217,190,10,14,3,24,163,380,29.5,29.7,28.6,36.7,7.2,True,42.9,87.6,1.4,11.1
09.05.2025,2025-05-09,2025-05-09 11:00:00,11,11:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,249,211,18,17,3,35,106,355,29.3,30.4,23.5,39.1,9.8,True,29.9,84.7,1.2,14.1
09.05.2025,2025-05-09,2025-05-09 12:00:00,12,12:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,240,210,10,16,4,26,181,421,26.9,28.2,18.0,36.3,9.4,True,43.0,87.5,1.7,10.8
09.05.2025,2025-05-09,2025-05-09 13:00:00,13,13:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,289,257,13,15,4,28,168,457,26.7,26.5,27.9,36.7,10.0,True,36.8,88.9,1.4,9.7
09.05.2025,2025-05-09,2025-05-09 14:00:00,14,14:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,303,264,13,22,4,35,169,472,30.0,30.2,28.2,39.2,9.2,True,35.8,87.1,1.3,11.6
09.05.2025,2025-05-09,2025-05-09 15:00:00,15,15:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,361,315,22,19,5,41,236,597,34.4,36.3,21.4,39.0,4.6,True,39.5,87.3,1.4,11.4
09.05.2025,2025-05-09,2025-05-09 16:00:00,16,16:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,484,428,19,29,8,48,292,776,25.6,26.5,18.3,34.5,8.9,True,37.6,88.4,1.7,9.9
09.05.2025,2025-05-09,2025-05-09 17:00:00,17,17:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,727,597,49,60,21,109,255,982,33.4,36.5,19.3,38.6,5.2,True,26.0,82.1,2.9,15.0
09.05.2025,2025-05-09,2025-05-09 18:00:00,18,18:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,634,564,30,30,10,60,347,981,27.3,27.7,24.1,37.8,10.5,True,35.4,89.0,1.6,9.5
09.05.2025,2025-05-09,2025-05-09 19:00:00,19,19:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,528,454,27,33,14,60,250,778,30.7,31.5,25.3,40.5,9.8,True,32.1,86.0,2.7,11.4
09.05.2025,2025-05-09,2025-05-09 20:00:00,20,20:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,339,295,12,25,7,37,207,546,30.3,31.4,22.5,40.2,9.9,True,37.9,87.0,2.1,10.9
09.05.2025,2025-05-09,2025-05-09 21:00:00,21,21:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,253,215,12,23,3,35,132,385,32.2,34.5,19.6,39.4,7.2,True,34.3,85.0,1.2,13.8
09.05.2025,2025-05-09,2025-05-09 22:00:00,22,22:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,108,90,5,10,3,15,99,207,25.1,25.3,24.0,33.2,8.1,True,47.8,83.3,2.8,13.9
09.05.2025,2025-05-09,2025-05-09 23:00:00,23,23:00,4,Friday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,79,67,5,6,1,11,87,166,31.7,32.2,28.8,39.0,7.3,True,52.4,84.8,1.3,13.9
10.05.2025,2025-05-10,2025-05-10 00:00:00,0,00:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,33,28,2,2,1,4,58,91,29.5,30.2,25.7,35.0,5.5,True,63.7,84.8,3.0,12.1
10.05.2025,2025-05-10,2025-05-10 01:00:00,1,01:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,28,24,2,2,0,4,79,107,31.6,33.3,21.6,40.9,9.3,True,73.8,85.7,0.0,14.3
10.05.2025,2025-05-10,2025-05-10 02:00:00,2,02:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,31,27,1,2,1,3,66,97,30.1,30.9,24.7,35.1,5.0,True,68.0,87.1,3.2,9.7
10.05.2025,2025-05-10,2025-05-10 03:00:00,3,03:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,30,26,2,2,0,4,59,89,34.9,36.7,23.4,40.3,5.4,True,66.3,86.7,0.0,13.3
10.05.2025,2025-05-10,2025-05-10 04:00:00,4,04:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,37,31,2,3,1,5,75,112,29.9,31.6,21.0,37.2,7.3,True,67.0,83.8,2.7,13.5
10.05.2025,2025-05-10,2025-05-10 05:00:00,5,05:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,55,46,3,5,1,8,68,123,32.1,33.0,27.1,37.5,5.4,True,55.3,83.6,1.8,14.5
10.05.2025,2025-05-10,2025-05-10 06:00:00,6,06:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,120,103,5,10,2,15,123,243,25.9,26.2,23.9,31.1,5.2,True,50.6,85.8,1.7,12.5
10.05.2025,2025-05-10,2025-05-10 07:00:00,7,07:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,329,280,14,25,10,39,182,511,26.4,26.7,25.0,32.1,5.7,True,35.6,85.1,3.0,11.9
10.05.2025,2025-05-10,2025-05-10 08:00:00,8,08:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,475,401,27,39,8,66,191,666,27.4,27.5,26.5,37.6,10.2,True,28.7,84.4,1.7,13.9
10.05.2025,2025-05-10,2025-05-10 09:00:00,9,09:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,333,298,13,17,5,30,218,551,21.5,21.1,24.9,30.3,8.8,True,39.6,89.5,1.5,9.0
10.05.2025,2025-05-10,2025-05-10 10:00:00,10,10:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,167,144,7,13,3,20,129,296,32.2,32.8,28.2,41.4,9.2,True,43.6,86.2,1.8,12.0
10.05.2025,2025-05-10,2025-05-10 11:00:00,11,11:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,152,131,10,8,3,18,127,279,23.1,23.2,22.6,32.8,9.7,True,45.5,86.2,2.0,11.8
10.05.2025,2025-05-10,2025-05-10 12:00:00,12,12:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,229,205,9,11,4,20,151,380,35.5,37.4,19.8,43.4,7.9,True,39.7,89.5,1.7,8.7
10.05.2025,2025-05-10,2025-05-10 13:00:00,13,13:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,214,187,14,9,4,23,131,345,26.6,26.8,25.6,36.2,9.6,True,38.0,87.4,1.9,10.7
10.05.2025,2025-05-10,2025-05-10 14:00:00,14,14:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,256,221,19,13,3,32,136,392,32.3,34.0,21.3,40.6,8.3,True,34.7,86.3,1.2,12.5
10.05.2025,2025-05-10,2025-05-10 15:00:00,15,15:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,291,251,10,25,5,35,206,497,24.1,25.0,18.4,33.2,9.1,True,41.4,86.3,1.7,12.0
10.05.2025,2025-05-10,2025-05-10 16:00:00,16,16:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,345,283,23,29,10,52,203,548,22.0,22.2,21.1,28.9,6.9,False,37.0,82.0,2.9,15.1
10.05.2025,2025-05-10,2025-05-10 17:00:00,17,17:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,512,437,19,45,11,64,187,699,24.3,24.6,22.4,34.7,10.4,True,26.8,85.4,2.1,12.5
10.05.2025,2025-05-10,2025-05-10 18:00:00,18,18:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,532,474,19,23,16,42,299,831,25.0,25.4,21.4,32.6,7.6,True,36.0,89.1,3.0,7.9
10.05.2025,2025-05-10,2025-05-10 19:00:00,19,19:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,416,352,23,37,4,60,196,612,33.4,35.3,22.9,42.3,8.9,True,32.0,84.6,1.0,14.4
10.05.2025,2025-05-10,2025-05-10 20:00:00,20,20:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,265,232,11,15,7,26,114,379,32.9,34.4,22.0,40.5,7.6,True,30.1,87.5,2.6,9.8
10.05.2025,2025-05-10,2025-05-10 21:00:00,21,21:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,173,145,11,15,2,26,130,303,30.0,31.6,22.0,35.3,5.3,True,42.9,83.8,1.2,15.0
10.05.2025,2025-05-10,2025-05-10 22:00:00,22,22:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,90,76,5,7,2,12,79,169,36.4,39.1,22.1,43.8,7.4,True,46.7,84.4,2.2,13.3
10.05.2025,2025-05-10,2025-05-10 23:00:00,23,23:00,5,Saturday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,54,46,3,4,1,7,76,130,25.3,25.4,24.6,34.8,9.5,True,58.5,85.2,1.9,13.0
11.05.2025,2025-05-11,2025-05-11 00:00:00,0,00:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,32,27,2,2,1,4,69,101,36.3,38.7,23.4,44.7,8.4,True,68.3,84.4,3.1,12.5
11.05.2025,2025-05-11,2025-05-11 01:00:00,1,01:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,34,28,2,3,1,5,67,101,30.5,32.0,23.3,36.1,5.6,True,66.3,82.4,2.9,14.7
11.05.2025,2025-05-11,2025-05-11 02:00:00,2,02:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,29,25,2,2,0,4,64,93,32.4,33.5,25.4,41.4,9.0,True,68.8,86.2,0.0,13.8
11.05.2025,2025-05-11,2025-05-11 03:00:00,3,03:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,28,25,1,2,0,3,60,88,34.1,35.4,23.0,39.7,5.6,True,68.2,89.3,0.0,10.7
11.05.2025,2025-05-11,2025-05-11 04:00:00,4,04:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,41,34,2,4,1,6,68,109,34.1,35.7,26.2,43.6,9.5,True,62.4,82.9,2.4,14.6
11.05.2025,2025-05-11,2025-05-11 05:00:00,5,05:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,40,35,2,2,1,4,79,119,27.5,27.8,25.3,35.5,8.0,True,66.4,87.5,2.5,10.0
11.05.2025,2025-05-11,2025-05-11 06:00:00,6,06:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,113,101,6,5,1,11,91,204,30.7,31.5,23.7,40.2,9.5,True,44.6,89.4,0.9,9.7
11.05.2025,2025-05-11,2025-05-11 07:00:00,7,07:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,319,264,20,29,6,49,156,475,24.7,24.9,23.5,31.8,7.1,True,32.8,82.8,1.9,15.4
11.05.2025,2025-05-11,2025-05-11 08:00:00,8,08:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,454,379,32,31,12,63,191,645,25.4,26.2,21.2,32.3,6.9,True,29.6,83.5,2.6,13.9
11.05.2025,2025-05-11,2025-05-11 09:00:00,9,09:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,324,283,16,21,4,37,224,548,26.9,27.6,21.9,34.2,7.3,True,40.9,87.3,1.2,11.4
11.05.2025,2025-05-11,2025-05-11 10:00:00,10,10:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,222,188,14,14,6,28,153,375,29.9,31.3,22.2,40.3,10.4,True,40.8,84.7,2.7,12.6
11.05.2025,2025-05-11,2025-05-11 11:00:00,11,11:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,203,173,11,15,4,26,153,356,28.2,29.9,18.1,33.3,5.1,True,43.0,85.2,2.0,12.8
11.05.2025,2025-05-11,2025-05-11 12:00:00,12,12:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,185,163,7,10,5,17,131,316,29.2,29.6,26.6,35.5,6.3,True,41.5,88.1,2.7,9.2
11.05.2025,2025-05-11,2025-05-11 13:00:00,13,13:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,291,247,14,23,7,37,152,443,36.4,38.0,27.5,41.0,4.6,True,34.3,84.9,2.4,12.7
11.05.2025,2025-05-11,2025-05-11 14:00:00,14,14:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,311,265,16,26,4,42,176,487,31.7,33.0,24.1,42.1,10.4,True,36.1,85.2,1.3,13.5
11.05.2025,2025-05-11,2025-05-11 15:00:00,15,15:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,258,227,16,12,3,28,154,412,32.1,32.9,25.5,37.9,5.8,True,37.4,88.0,1.2,10.9
11.05.2025,2025-05-11,2025-05-11 16:00:00,16,16:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,395,345,17,24,9,41,218,613,23.5,23.2,25.5,29.6,6.1,False,35.6,87.3,2.3,10.4
11.05.2025,2025-05-11,2025-05-11 17:00:00,17,17:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,550,491,23,26,10,49,299,849,34.6,35.9,23.2,41.7,7.1,True,35.2,89.3,1.8,8.9
11.05.2025,2025-05-11,2025-05-11 18:00:00,18,18:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,443,378,28,23,14,51,306,749,24.4,26.0,15.4,33.9,9.5,True,40.9,85.3,3.2,11.5
11.05.2025,2025-05-11,2025-05-11 19:00:00,19,19:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,414,357,18,33,6,51,231,645,28.7,29.0,26.7,37.1,8.4,True,35.8,86.2,1.4,12.3
11.05.2025,2025-05-11,2025-05-11 20:00:00,20,20:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,273,244,11,12,6,23,157,430,34.7,36.1,22.7,41.3,6.6,True,36.5,89.4,2.2,8.4
11.05.2025,2025-05-11,2025-05-11 21:00:00,21,21:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,168,145,6,14,3,20,142,310,27.5,27.8,25.2,36.6,9.1,True,45.8,86.3,1.8,11.9
11.05.2025,2025-05-11,2025-05-11 22:00:00,22,22:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,83,73,3,5,2,8,107,190,34.8,35.9,26.8,40.6,5.8,True,56.3,88.0,2.4,9.6
11.05.2025,2025-05-11,2025-05-11 23:00:00,23,23:00,6,Sunday,5,May,True,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,51,43,3,4,1,7,84,135,29.9,31.0,23.5,37.3,7.4,True,62.2,84.3,2.0,13.7
12.05.2025,2025-05-12,2025-05-12 00:00:00,0,00:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,42,37,2,3,0,5,89,131,26.1,26.6,22.2,32.0,5.9,True,67.9,88.1,0.0,11.9
12.05.2025,2025-05-12,2025-05-12 01:00:00,1,01:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,45,38,2,4,1,6,102,147,31.7,32.7,26.1,42.1,10.4,True,69.4,84.4,2.2,13.3
12.05.2025,2025-05-12,2025-05-12 02:00:00,2,02:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,39,33,2,3,1,5,90,129,32.9,35.0,21.6,38.8,5.9,True,69.8,84.6,2.6,12.8
12.05.2025,2025-05-12,2025-05-12 03:00:00,3,03:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,47,42,3,2,0,5,72,119,33.5,34.7,23.2,39.9,6.4,True,60.5,89.4,0.0,10.6
12.05.2025,2025-05-12,2025-05-12 04:00:00,4,04:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,44,38,2,3,1,5,95,139,32.6,34.0,23.7,39.2,6.6,True,68.3,86.4,2.3,11.4
12.05.2025,2025-05-12,2025-05-12 05:00:00,5,05:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,55,48,3,3,1,6,72,127,34.9,36.9,21.2,44.8,9.9,True,56.7,87.3,1.8,10.9
12.05.2025,2025-05-12,2025-05-12 06:00:00,6,06:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,130,108,8,10,4,18,123,253,23.9,24.9,18.8,30.7,6.8,True,48.6,83.1,3.1,13.8
12.05.2025,2025-05-12,2025-05-12 07:00:00,7,07:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,366,310,22,27,7,49,213,579,27.2,28.5,19.8,32.4,5.2,True,36.8,84.7,1.9,13.4
12.05.2025,2025-05-12,2025-05-12 08:00:00,8,08:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,514,447,18,42,7,60,279,793,27.3,28.1,22.2,33.8,6.5,True,35.2,87.0,1.4,11.7
12.05.2025,2025-05-12,2025-05-12 09:00:00,9,09:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,424,363,19,34,8,53,183,607,22.6,22.6,23.1,31.3,8.7,True,30.1,85.6,1.9,12.5
12.05.2025,2025-05-12,2025-05-12 10:00:00,10,10:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,278,246,11,14,7,25,174,452,31.0,31.5,27.5,37.1,6.1,True,38.5,88.5,2.5,9.0
12.05.2025,2025-05-12,2025-05-12 11:00:00,11,11:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,235,203,8,17,7,25,133,368,30.2,30.7,26.9,37.8,7.6,True,36.1,86.4,3.0,10.6
12.05.2025,2025-05-12,2025-05-12 12:00:00,12,12:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,252,215,18,12,7,30,208,460,30.3,31.8,21.9,40.0,9.7,True,45.2,85.3,2.8,11.9
12.05.2025,2025-05-12,2025-05-12 13:00:00,13,13:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,313,268,18,20,7,38,180,493,34.5,36.4,23.2,41.3,6.8,True,36.5,85.6,2.2,12.1
12.05.2025,2025-05-12,2025-05-12 14:00:00,14,14:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,326,280,20,16,10,36,200,526,30.1,31.3,22.9,38.1,8.0,True,38.0,85.9,3.1,11.0
12.05.2025,2025-05-12,2025-05-12 15:00:00,15,15:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,422,382,14,19,7,33,192,614,26.4,26.2,27.7,31.1,4.7,True,31.3,90.5,1.7,7.8
12.05.2025,2025-05-12,2025-05-12 16:00:00,16,16:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,592,501,34,49,8,83,305,897,31.0,32.1,24.7,36.6,5.6,True,34.0,84.6,1.4,14.0
12.05.2025,2025-05-12,2025-05-12 17:00:00,17,17:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,652,551,39,54,8,93,318,970,26.8,28.8,15.9,34.7,7.9,True,32.8,84.5,1.2,14.3
12.05.2025,2025-05-12,2025-05-12 18:00:00,18,18:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,654,567,34,40,13,74,388,1042,25.0,25.6,21.2,30.9,5.9,True,37.2,86.7,2.0,11.3
12.05.2025,2025-05-12,2025-05-12 19:00:00,19,19:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,572,487,29,41,15,70,254,826,27.4,28.4,22.1,32.6,5.2,True,30.8,85.1,2.6,12.2
12.05.2025,2025-05-12,2025-05-12 20:00:00,20,20:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,372,311,23,30,8,53,246,618,32.1,32.9,28.0,42.5,10.4,True,39.8,83.6,2.2,14.2
12.05.2025,2025-05-12,2025-05-12 21:00:00,21,21:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,185,164,7,11,3,18,145,330,34.1,34.7,29.0,40.5,6.4,True,43.9,88.6,1.6,9.7
12.05.2025,2025-05-12,2025-05-12 22:00:00,22,22:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,97,83,5,7,2,12,110,207,31.8,32.8,25.5,37.9,6.1,True,53.1,85.6,2.1,12.4
12.05.2025,2025-05-12,2025-05-12 23:00:00,23,23:00,0,Monday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,54,46,3,3,2,6,99,153,37.7,39.6,26.5,46.6,8.9,True,64.7,85.2,3.7,11.1
13.05.2025,2025-05-13,2025-05-13 00:00:00,0,00:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,42,36,2,3,1,5,76,118,35.3,37.2,23.8,41.6,6.3,True,64.4,85.7,2.4,11.9
13.05.2025,2025-05-13,2025-05-13 01:00:00,1,01:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,38,33,2,2,1,4,72,110,38.9,40.8,26.4,47.6,8.7,True,65.5,86.8,2.6,10.5
13.05.2025,2025-05-13,2025-05-13 02:00:00,2,02:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,45,37,3,4,1,7,103,148,28.6,29.9,22.5,34.4,5.8,True,69.6,82.2,2.2,15.6
13.05.2025,2025-05-13,2025-05-13 03:00:00,3,03:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,44,38,2,3,1,5,79,123,40.2,42.7,24.4,47.6,7.4,True,64.2,86.4,2.3,11.4
13.05.2025,2025-05-13,2025-05-13 04:00:00,4,04:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,50,43,3,3,1,6,91,141,30.7,31.8,23.9,36.1,5.4,True,64.5,86.0,2.0,12.0
13.05.2025,2025-05-13,2025-05-13 05:00:00,5,05:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,70,59,4,6,1,10,88,158,28.4,28.5,28.1,34.9,6.5,True,55.7,84.3,1.4,14.3
13.05.2025,2025-05-13,2025-05-13 06:00:00,6,06:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,152,129,10,9,4,19,137,289,25.7,25.7,25.5,31.0,5.3,True,47.4,84.9,2.6,12.5
13.05.2025,2025-05-13,2025-05-13 07:00:00,7,07:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,374,317,20,28,9,48,175,549,28.3,30.0,18.9,38.6,10.3,True,31.9,84.8,2.4,12.8
13.05.2025,2025-05-13,2025-05-13 08:00:00,8,08:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,521,441,33,34,13,67,296,817,29.2,30.9,20.1,35.6,6.4,True,36.2,84.6,2.5,12.9
13.05.2025,2025-05-13,2025-05-13 09:00:00,9,09:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,443,380,28,28,7,56,253,696,31.6,32.2,28.3,37.7,6.1,True,36.4,85.8,1.6,12.6
13.05.2025,2025-05-13,2025-05-13 10:00:00,10,10:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,309,265,17,19,8,36,203,512,29.7,30.0,27.8,35.2,5.5,True,39.6,85.8,2.6,11.7
13.05.2025,2025-05-13,2025-05-13 11:00:00,11,11:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,215,186,7,19,3,26,178,393,34.7,37.0,20.0,39.7,5.0,True,45.3,86.5,1.4,12.1
13.05.2025,2025-05-13,2025-05-13 12:00:00,12,12:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,207,181,8,12,6,20,185,392,33.2,34.6,23.2,40.8,7.6,True,47.2,87.4,2.9,9.7
13.05.2025,2025-05-13,2025-05-13 13:00:00,13,13:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,274,241,11,16,6,27,110,384,25.9,25.7,27.5,32.2,6.3,True,28.6,88.0,2.2,9.9
13.05.2025,2025-05-13,2025-05-13 14:00:00,14,14:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,332,283,17,23,9,40,168,500,28.7,29.3,25.0,35.8,7.1,True,33.6,85.2,2.7,12.0
13.05.2025,2025-05-13,2025-05-13 15:00:00,15,15:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,412,364,14,28,6,42,239,651,34.7,36.5,20.7,41.5,6.8,True,36.7,88.3,1.5,10.2
13.05.2025,2025-05-13,2025-05-13 16:00:00,16,16:00,1,Tuesday,5,May,False,DEV-1002,Hermannstraße,Outbound,52.467,13.4315,30,492,438,17,28,9,45,181,673,34.4,36.0,21.8,44.5,10.1,True,26.9,89.0,1.8,9.1
